listing_id,listing_url,scraping_date,district_scraped,source,price_pen,price_usd,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,urbanization,district,photos_count,json_name
149356332,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-casuarinas-sur-santiago-de-surco-3-dormitorios-149356332?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=16,2026-05-18,santiago-de-surco,urbania,870000.0,255000.0,,205,3.0,2.0,2.0,JR LAS Cantutas  al 200,Casuarinas Sur,Santiago de Surco,1,Departamento · 205m² · 3 Dormitorios · 2 Estacionamientos
149791096,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-2-dormitorios-149791096?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=17,2026-05-18,santiago-de-surco,urbania,742500.0,225000.0,600.0,133,2.0,3.0,1.0,Monte Claro al 100,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 133m² · 2 Dormitorios · 1 Estacionamiento
149800861,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-5-a-mas-dormitorios-149800861?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=18,2026-05-18,santiago-de-surco,urbania,907400.0,260000.0,,202,5.0,4.0,2.0,Calle Ocoña 1XX  Surco,Santiago de Surco,Lima,1,Departamento · 202m² · 5 Dormitorios · 2 Estacionamientos
149155680,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149155680?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=19,2026-05-18,santiago-de-surco,urbania,286000.0,85000.0,100.0,82,3.0,2.0,,Calle Galileo Galilei al 100,Santiago de Surco,Lima,1,Departamento · 82m² · 3 Dormitorios
149847537,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-monterrico-santiago-de-surco-3-dormitorios-149847537?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=20,2026-05-18,santiago-de-surco,urbania,1220000.0,360000.0,,277,3.0,4.0,2.0,"Lima Polo Hunt- Bello Duplex  de 277 mt2  con Terraza Y Piscina Propia, 3d, 2 Cocheras Paralelas",Monterrico,Santiago de Surco,1,Departamento · 234m² · 3 Dormitorios · 2 Estacionamientos
149846936,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-los-manzanos-santiago-de-surco-3-dormitorios-149846936?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=21,2026-05-18,santiago-de-surco,urbania,703970.0,205000.0,,95,3.0,2.0,1.0,El Escorial 245,Los Manzanos,Santiago de Surco,1,Departamento · 95m² · 3 Dormitorios · 1 Estacionamiento
149118446,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-santiago-de-surco-3-dormitorios-149118446?n_src=Listado&n_pills=Seguridad&n_pg=4&n_pos=22,2026-05-18,santiago-de-surco,urbania,1295000.0,370000.0,,210,3.0,2.0,2.0,"Jr. Bellavista 304, Santiago De Surco 15023, Perú",Las Casuarinas,Santiago de Surco,1,Departamento · 210m² · 3 Dormitorios · 2 Estacionamientos
147788472,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-palmas-santiago-de-surco-3-dormitorios-147788472?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=4&n_pos=23,2026-05-18,santiago-de-surco,urbania,567300.0,152000.0,200.0,111,3.0,3.0,1.0,AV. Gral. Edmundo Aguilar 451,Las Palmas,Santiago de Surco,1,Departamento · 111ha · 3 Dormitorios · 1 Estacionamiento
149363938,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-gardenias-santiago-de-surco-3-dormitorios-149363938?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=24,2026-05-18,santiago-de-surco,urbania,941500.0,269000.0,540.0,162,3.0,3.0,2.0,Jr. Batalla de San Juan 742  Las Gardenias Santiago de Surco 742,Las Gardenias,Santiago de Surco,1,Departamento · 162m² · 3 Dormitorios · 2 Estacionamientos
148999701,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-monterrico-santiago-de-surco-3-dormitorios-148999701?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=25,2026-05-18,santiago-de-surco,urbania,1373415.0,395000.0,750.0,381,3.0,3.0,2.0,LA Conquista  al 200,Monterrico,Santiago de Surco,1,Departamento · 204m² · 3 Dormitorios · 2 Estacionamientos
149332169,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-gardenias-santiago-de-surco-4-dormitorios-149332169?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=26,2026-05-18,santiago-de-surco,urbania,1207000.0,355000.0,650.0,208,4.0,4.0,2.0,Jirón Trinitarias 308,Las Gardenias,Santiago de Surco,1,Departamento · 208m² · 4 Dormitorios · 2 Estacionamientos
148322490,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-sagitario-santiago-de-surco-3-dormitorios-148322490?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=27,2026-05-18,santiago-de-surco,urbania,285600.0,85000.0,100.0,78,3.0,2.0,,Jiron Viña Venturo  2xx - Vendo Dpto 3dorm Cerca a la av Guardia Civil,Sagitario,Santiago de Surco,1,Departamento · 78m² · 3 Dormitorios
149890905,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149890905?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=28,2026-05-18,santiago-de-surco,urbania,649350.0,185000.0,,105,3.0,4.0,1.0,Av la Encalada  al 1200,Santiago de Surco,Lima,1,Departamento · 105m² · 3 Dormitorios · 1 Estacionamiento
148238445,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-higuereta-santiago-de-surco-3-dormitorios-148238445?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=29,2026-05-18,santiago-de-surco,urbania,993000.0,280000.0,,115,3.0,3.0,,Urbanización Higuereta,Higuereta,Santiago de Surco,1,Departamento · 115m² · 3 Dormitorios
149701731,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-5-a-mas-dormitorios-149701731?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=30,2026-05-18,santiago-de-surco,urbania,918000.0,270000.0,,248,5.0,3.0,1.0,Enrique Salazar Barreto,Santiago de Surco,Lima,1,Departamento · 199m² · 5 Dormitorios · 1 Estacionamiento
149066343,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-3-dormitorios-149066343?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=1,2026-05-18,santiago-de-surco,urbania,987915.0,294900.0,850.0,190,3.0,3.0,1.0,Calle Montes DE OCA - Flat 190 M2- Vista Externa - 3 Dorm CON Baño,Valle Hermoso,Santiago de Surco,10,Departamento · 190m² · 3 Dormitorios · 1 Estacionamiento
149670870,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-casuarinas-sur-santiago-de-surco-3-dormitorios-149670870?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=2,2026-05-18,santiago-de-surco,urbania,930000.0,270000.0,,232,3.0,2.0,2.0,Las Violetas 154,Casuarinas Sur,Santiago de Surco,10,Departamento · 232m² · 3 Dormitorios · 2 Estacionamientos
149747680,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-los-alamos-de-monterrico-santiago-de-surco-3-dormitorios-149747680?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=3,2026-05-18,santiago-de-surco,urbania,830000.0,235000.0,520.0,125,3.0,3.0,2.0,Avenida Central 960,Los Alamos De Monterrico,Santiago de Surco,10,Departamento · 125m² · 3 Dormitorios · 2 Estacionamientos
149274471,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-huertos-de-san-antonio-santiago-de-surco-3-dormitorios-149274471?n_src=Listado&n_pg=5&n_pos=4,2026-05-18,santiago-de-surco,urbania,882400.0,,,106,3.0,3.0,1.0,Jirón Tomasal al 1000,Huertos De San Antonio,Santiago de Surco,10,Departamento · 106m² · 3 Dormitorios · 1 Estacionamiento
149525210,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-el-derby-santiago-de-surco-3-dormitorios-149525210?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=5&n_pos=5,2026-05-18,santiago-de-surco,urbania,1245215.0,369500.0,500.0,174,3.0,3.0,2.0,Jr. La Conquista 267,El Derby,Santiago de Surco,1,Departamento · 174m² · 3 Dormitorios · 2 Estacionamientos
147253589,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-3-dormitorios-147253589?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=6,2026-05-18,santiago-de-surco,urbania,754650.0,215000.0,1.0,146,3.0,2.0,1.0,AV LOS INGENIEROS 713 URB VALLE HERMOSO,Valle Hermoso,Santiago de Surco,1,Departamento · 146m² · 3 Dormitorios · 1 Estacionamiento
148565582,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-casuarinas-sur-santiago-de-surco-3-dormitorios-148565582?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=5&n_pos=7,2026-05-18,santiago-de-surco,urbania,880600.0,259000.0,450.0,199,3.0,2.0,2.0,Jirón Las Cantutas - Bello Flat DE 200mts  con Terraza y Cochera Doble - Piscina,Casuarinas Sur,Santiago de Surco,1,Departamento · 199m² · 3 Dormitorios · 2 Estacionamientos
148654543,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-3-dormitorios-148654543?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=8,2026-05-18,santiago-de-surco,urbania,1303680.0,388000.0,550.0,306,3.0,2.0,2.0,"Valle Hermoso, Surco, Duplex 3 Dormitorios, Vista Externa, No Paga Alcabala",Valle Hermoso,Santiago de Surco,1,Departamento · 197m² · 3 Dormitorios · 2 Estacionamientos
149669376,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-1-dormitorio-149669376?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=9,2026-05-18,santiago-de-surco,urbania,448000.0,129855.0,,39,1.0,1.0,1.0,Flat de 1 Dormitorio De39m2 + Cochera de  en Surco Cerca a la Universidad de Lima Av. El Derby,Santiago de Surco,Lima,1,Departamento · 39m² · 1 Dormitorio · 1 Estacionamiento
149429238,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-sagitario-santiago-de-surco-4-dormitorios-149429238?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=10,2026-05-18,santiago-de-surco,urbania,418000.0,119000.0,100.0,111,4.0,3.0,,Jirón Los Cisnes al 100,Sagitario,Santiago de Surco,1,Departamento · 111m² · 4 Dormitorios
4470088,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-club-golf-los-incas-santiago-de-surco-3-dormitorios-4470088?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=11,2026-05-18,santiago-de-surco,urbania,1802000.0,530000.0,1000.0,288,3.0,3.0,3.0,Av. Circunvalacion Golf los Incas 595,Club Golf Los Incas,Santiago de Surco,1,Departamento · 288m² · 3 Dormitorios · 3 Estacionamientos
149575396,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santa-carmela-santiago-de-surco-3-dormitorios-149575396?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=12,2026-05-18,santiago-de-surco,urbania,1063000.0,309000.0,,196,3.0,3.0,2.0,Calle Arturo Lecca al 200,Santa Carmela,Santiago de Surco,1,Departamento · 196m² · 3 Dormitorios · 2 Estacionamientos
149629113,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-los-parrales-de-surco-santiago-de-surco-2-dormitorios-149629113?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=13,2026-05-18,santiago-de-surco,urbania,370000.0,107000.0,50.0,82,2.0,2.0,,Calle Viña Venturo al 100,Los Parrales De Surco,Santiago de Surco,1,Departamento · 82m² · 2 Dormitorios
148686036,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-148686036?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=5&n_pos=14,2026-05-18,santiago-de-surco,urbania,686750.0,205000.0,,107,3.0,3.0,2.0,jr. Jeronimo de Aliaga Norte  al 500,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 107m² · 3 Dormitorios · 2 Estacionamientos
148818079,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-benavides-santiago-de-surco-148818079?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=5&n_pos=15,2026-05-18,santiago-de-surco,urbania,892713.0,264900.0,,157,,3.0,3.0,Araroba  al 100,Benavides,Santiago de Surco,1,Departamento · 151m² · 3 Estacionamientos
149324095,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-los-rosales-santiago-de-surco-2-dormitorios-149324095?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=16,2026-05-18,santiago-de-surco,urbania,291550.0,85000.0,70.0,62,2.0,1.0,,Calle Doña Delmira  al 400,Los Rosales,Santiago de Surco,1,Departamento · 62m² · 2 Dormitorios
148018120,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-148018120?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=17,2026-05-18,santiago-de-surco,urbania,726700.0,215000.0,,150,2.0,2.0,1.0,Jiron Señor de Sipan  120,Santiago de Surco,Lima,1,Departamento · 115m² · 2 Dormitorios · 1 Estacionamiento
149198056,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149198056?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=5&n_pos=18,2026-05-18,santiago-de-surco,urbania,1207000.0,355000.0,800.0,208,3.0,3.0,2.0,Calle  Emancipacion,Santiago de Surco,Lima,1,Departamento · 186m² · 3 Dormitorios · 2 Estacionamientos
146329002,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-vista-alegre-santiago-de-surco-3-dormitorios-146329002?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=19,2026-05-18,santiago-de-surco,urbania,673000.0,195000.0,,104,3.0,2.0,1.0,Arturo Aguilar,Vista Alegre,Santiago de Surco,1,Departamento · 104m² · 3 Dormitorios · 1 Estacionamiento
149898794,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-149898794?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=20,2026-05-18,santiago-de-surco,urbania,1483500.0,430000.0,850.0,205,3.0,2.0,3.0,Venta de Departamento Frente a Parque en Chacarilla – 205 m²,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 205m² · 3 Dormitorios · 3 Estacionamientos
149429750,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149429750?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=21,2026-05-18,santiago-de-surco,urbania,877711.0,258150.0,,123,3.0,3.0,1.0,Avenida Circunvalacion Golf de los Incas al 200,Santiago de Surco,Lima,1,Departamento · 123m² · 3 Dormitorios · 1 Estacionamiento
149661984,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-sagitario-santiago-de-surco-1-dormitorio-149661984?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=5&n_pos=22,2026-05-18,santiago-de-surco,urbania,284400.0,79000.0,250.0,55,1.0,1.0,,Av Las Gaviotas 2121,Sagitario,Santiago de Surco,1,Departamento · 55m² · 1 Dormitorio
148545490,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-148545490?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=23,2026-05-18,santiago-de-surco,urbania,1005120.0,287000.0,,154,4.0,4.0,2.0,Ernesto Cardenas Santiago de Surco,Santiago de Surco,Lima,1,Departamento · 154m² · 4 Dormitorios · 2 Estacionamientos
148434630,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-neptuno-santiago-de-surco-3-dormitorios-148434630?n_src=Listado&n_pills=Gimnasio&n_pg=5&n_pos=24,2026-05-18,santiago-de-surco,urbania,858301.0,231348.0,250.0,118,3.0,2.0,1.0,Calle Mar Java Mz. O Lt. 3 Neptuno Santiago de Surco,Neptuno,Santiago de Surco,1,Departamento · 118m² · 3 Dormitorios · 1 Estacionamiento
148972406,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-148972406?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=25,2026-05-18,santiago-de-surco,urbania,234600.0,69000.0,,55,2.0,1.0,,Jirón Doña Delmira,Santiago de Surco,Lima,1,Departamento · 55m² · 2 Dormitorios
148813594,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-1-dormitorio-148813594?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=26,2026-05-18,santiago-de-surco,urbania,763000.0,218000.0,,104,1.0,1.0,2.0,Av. Alejandro Velasco Astete 1153,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 104m² · 1 Dormitorio · 2 Estacionamientos
149435023,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-2-dormitorios-149435023?n_src=Listado&n_pills=Seguridad&n_pg=5&n_pos=27,2026-05-18,santiago-de-surco,urbania,774500.0,224500.0,,133,2.0,3.0,1.0,"Monte Claro 129 con 133m2, 2 Dormitorios y 01 Cochera!",Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 133m² · 2 Dormitorios · 1 Estacionamiento
149485129,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149485129?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=28,2026-05-18,santiago-de-surco,urbania,410400.0,120000.0,200.0,77,3.0,2.0,1.0,Santo Cristo al 100,Santiago de Surco,Lima,1,Departamento · 77m² · 3 Dormitorios · 1 Estacionamiento
149791084,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-tambo-real-santiago-de-surco-3-dormitorios-149791084?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=29,2026-05-18,santiago-de-surco,urbania,478800.0,140000.0,100.0,75,3.0,2.0,,Tambo Real al 200,Tambo Real,Santiago de Surco,1,Departamento · 75m² · 3 Dormitorios
149242541,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-higuereta-santiago-de-surco-5-a-mas-dormitorios-149242541?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=30,2026-05-18,santiago-de-surco,urbania,949900.0,,300.0,136,5.0,3.0,1.0,Calle Jose Maria Quiroga  al 300,Higuereta,Santiago de Surco,1,Departamento · 136m² · 5 Dormitorios · 1 Estacionamiento
149495906,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149495906?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=6&n_pos=1,2026-05-18,santiago-de-surco,urbania,977000.0,292000.0,,104,3.0,2.0,,Departamento de 3 Dormitorios en Surco Cerca a Av. Velasco Astete Cerca al Parque La Floresta,Santiago de Surco,Lima,10,Departamento · 104m² · 3 Dormitorios
149377873,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149377873?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=6&n_pos=2,2026-05-18,santiago-de-surco,urbania,543000.0,157391.0,,60,2.0,2.0,,Av. Manuel Olguín al 400,Santiago de Surco,Lima,10,Departamento · 60m² · 2 Dormitorios
149685457,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cruz-de-surco-santiago-de-surco-1-dormitorio-149685457?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=6&n_pos=3,2026-05-18,santiago-de-surco,urbania,258260.0,74000.0,,45,1.0,1.0,,"Calle Combate de Abtao 185, Santiago de Surco",Cruz De Surco,Santiago de Surco,10,Departamento · 45m² · 1 Dormitorio
149773405,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-residencial-santiago-de-surco-2-dormitorios-149773405?n_src=Listado&n_pills=Seguridad&n_pg=6&n_pos=4,2026-05-18,santiago-de-surco,urbania,778600.0,229000.0,500.0,122,2.0,2.0,1.0,Jr. Jacarandá,Valle Hermoso Residencial,Santiago de Surco,10,Departamento · 82m² · 2 Dormitorios · 1 Estacionamiento
149501671,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149501671?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=5,2026-05-18,santiago-de-surco,urbania,539805.0,157000.0,,99,3.0,2.0,,"Cristóbal de Peralta al 699, Surco",Santiago de Surco,Lima,1,Departamento · 99m² · 3 Dormitorios
148521934,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-148521934?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=6,2026-05-18,santiago-de-surco,urbania,917600.0,248000.0,,125,3.0,3.0,2.0,Avenida Velasco Astete,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 125m² · 3 Dormitorios · 2 Estacionamientos
149206828,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-alta-santiago-de-surco-3-dormitorios-149206828?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=6&n_pos=7,2026-05-18,santiago-de-surco,urbania,962500.0,275000.0,600.0,164,3.0,3.0,1.0,Calle las Campanillas  Casuarinas Surco,Las Casuarinas Alta,Santiago de Surco,1,Departamento · 164m² · 3 Dormitorios · 1 Estacionamiento
147401059,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-147401059?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=8,2026-05-18,santiago-de-surco,urbania,413500.0,116150.0,220.0,81,3.0,2.0,,Jr. Combate Iquique 200,Santiago de Surco,Lima,1,Departamento · 81m² · 3 Dormitorios
148008884,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-4-dormitorios-148008884?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=9,2026-05-18,santiago-de-surco,urbania,1932000.0,575000.0,900.0,353,4.0,4.0,2.0,Calle Las Acacias  al 100,Valle Hermoso,Santiago de Surco,1,Departamento · 227m² · 4 Dormitorios · 2 Estacionamientos
149154613,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149154613?n_src=Listado&n_pills=Parrilla&n_pg=6&n_pos=10,2026-05-18,santiago-de-surco,urbania,,,,71,2.0,2.0,,jr. Escorial   al 200,Santiago de Surco,Lima,1,Departamento · 71m² · 2 Dormitorios
147917254,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-2-dormitorios-147917254?n_src=Listado&n_pills=Seguridad&n_pg=6&n_pos=11,2026-05-18,santiago-de-surco,urbania,1195728.0,348000.0,750.0,216,2.0,2.0,2.0,"Valle Hermoso, Surco Duplex 2 Dormitorios Vista Externa NO Paga Alcabala CON Doble Teerraza",Valle Hermoso,Santiago de Surco,1,Departamento · 142m² · 2 Dormitorios · 2 Estacionamientos
148799507,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-santiago-de-surco-3-dormitorios-148799507?n_src=Listado&n_pills=Seguridad&n_pg=6&n_pos=12,2026-05-18,santiago-de-surco,urbania,665000.0,190000.0,,127,3.0,2.0,2.0,Los Crisantemos 110,Las Casuarinas,Santiago de Surco,1,Departamento · 127m² · 3 Dormitorios · 2 Estacionamientos
146933136,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-el-polo-santiago-de-surco-3-dormitorios-146933136?n_src=Listado&n_pills=Piscina&n_pg=6&n_pos=13,2026-05-18,santiago-de-surco,urbania,825256.0,239900.0,480.0,158,3.0,3.0,1.0,Avenida El Polo  al 700,El Polo,Santiago de Surco,1,Departamento · 158m² · 3 Dormitorios · 1 Estacionamiento
149452795,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-4-dormitorios-149452795?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=6&n_pos=14,2026-05-18,santiago-de-surco,urbania,891800.0,260000.0,500.0,137,4.0,3.0,2.0,AV Jacaranda  al 100,Valle Hermoso,Santiago de Surco,1,Departamento · 137m² · 4 Dormitorios · 2 Estacionamientos
149645352,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-liguria-santiago-de-surco-3-dormitorios-149645352?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=15,2026-05-18,santiago-de-surco,urbania,493350.0,143000.0,120.0,97,3.0,2.0,1.0,Jirón Guillermo Perata,Liguria,Santiago de Surco,1,Departamento · 97m² · 3 Dormitorios · 1 Estacionamiento
149535249,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-este-santiago-de-surco-3-dormitorios-149535249?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=6&n_pos=16,2026-05-18,santiago-de-surco,urbania,1341662.0,398900.0,750.0,204,3.0,4.0,3.0,Reynaldo Vivanco al 200,Chacarilla Del Estanque Este,Santiago de Surco,1,Departamento · 204m² · 3 Dormitorios · 3 Estacionamientos
147855165,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-residencial-etapa-ii-santiago-de-surco-3-dormitorios-147855165?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=6&n_pos=17,2026-05-18,santiago-de-surco,urbania,1213420.0,359000.0,380.0,300,3.0,4.0,2.0,Calle Los Granados 141,Valle Hermoso Residencial Etapa Ii,Santiago de Surco,1,Departamento · 300ha · 3 Dormitorios · 2 Estacionamientos
